Address 1,Address 2,Address 1 & 2,latitude,longitude,Level,Canonical Address 1,Canonical Address 2,Canonical Address 1 & 2
Sindhuli,Arunthakur,"Arunthakur, Sindhuli",27.06335984,86.27078825,VDC,Sindhuli,Arunthakur,"Arunthakur, Sindhuli"
Nawalparasi,Arupa Khola  ,"Arupa Khola, Nawalparasi",27.63221514,83.96993575,District,Nawalparasi,,Nawalparasi
Siraha,Asanpur,"Asanpur, Siraha",26.78728591,86.33746106,VDC,Siraha,Asanpur,"Asanpur, Siraha"
West Bengal,Asansol,"Asansol, West Bengal",23.68,86.99,City,West Bengal,Asansol,"Asansol, West Bengal"
West Bengal,Asansol Newton Chowk,"Asansol Newton Chowk, West Bengal",23.68,86.99,City,West Bengal,Asansol,"Asansol, West Bengal"
Udayapur,Asare ,"Asare, Udayapur",26.89137258,86.71083128,District,Udayapur,,Udayapur
Dadeldhura,Ashigram,"Ashigram, Dadeldhura",29.22845548,80.65579378,VDC,Dadeldhura,Ashigram,"Ashigram, Dadeldhura"
Siraha,Ashokpur Balkawa,"Ashokpur Balkawa, Siraha",26.77262162,86.31210924,VDC,Siraha,Ashokpur Balkawa,"Ashokpur Balkawa, Siraha"
Lalitpur,Ashrang,"Ashrang, Lalitpur",27.45444904,85.32320162,VDC,Lalitpur,Asrang,"Asrang, Lalitpur"
Gulmi,Aslewa,"Aslewa, Gulmi",27.98801798,83.4879904,VDC,Gulmi,Aslewa,"Aslewa, Gulmi"
Kailali,Asneri,"Asneri, Kailali",28.50661195,81.10634792,VDC,Kailali,TikapurN.P.,"TikapurN.P., Kailali"
Gorkha,Asrang,"Asrang, Gorkha",27.99907833,84.7189831,VDC,Gorkha,Asrang,"Asrang, Gorkha"
Lalitpur,Asrang,"Asrang, Lalitpur",27.45444904,85.32320162,VDC,Lalitpur,Asrang,"Asrang, Lalitpur"
Rupandehi,Asuraina,"Asuraina, Rupandehi",27.39237435,83.33550663,VDC,Rupandehi,Asurena,"Asurena, Rupandehi"
Salyan,Asurani,"Asurani, Salyan",28.39239109,82.14120773,District,Salyan,,Salyan
Rupandehi,Asurena,"Asurena, Rupandehi",27.39237435,83.33550663,VDC,Rupandehi,Asurena,"Asurena, Rupandehi"
Arghakhanchi,Asurkot,"Asurkot, Arghakhanchi",27.9954744,82.9889074,VDC,Arghakhanchi,Asurkot,"Asurkot, Arghakhanchi"
Dang,Aswara ,"Aswara, Dang",28.17728676,82.30036921,VDC,Dang,TulsipurN.P.,"TulsipurN.P., Dang"
Nuwakot,At a place called Tirsuli,"At a place called Tirsuli, Nuwakot",27.90748865,85.14592525,VDC,Nuwakot,BidurN.P.,"BidurN.P., Nuwakot"
Rukum,Atabisgetma,"Atabisgetma, Rukum",28.80045701,82.39792403,VDC,Rukum,AathbisKot,"AathbisKot, Rukum"
Sindhupalchok,Atarpur,"Atarpur, Sindhupalchok",27.66652203,85.89983138,VDC,Sindhupalchok,Atarpur,"Atarpur, Sindhupalchok"
Rukum,Ath Biskot,"Ath Biskot, Rukum",28.80045701,82.39792403,VDC,Rukum,AathbisKot,"AathbisKot, Rukum"
Unknown,Athai,"Athai, Unknown",0.0,0.0,'Unknown',Unknown,Unknown,"Unknown, Unknown"
Rukum,Athbiskot,"Athbiskot, Rukum",28.80045701,82.39792403,VDC,Rukum,AathbisKot,"AathbisKot, Rukum"
Bajaura,Atichaud,"Atichaud, Bajaura",29.42449717,81.3656449,VDC,Bajura,Atichaur,"Atichaur, Bajura"
Bajura,Atichaud,"Atichaud, Bajura",29.42449717,81.3656449,VDC,Bajura,Atichaur,"Atichaur, Bajura"
Bajura,Atichaur,"Atichaur, Bajura",29.42449717,81.3656449,VDC,Bajura,Atichaur,"Atichaur, Bajura"
Sarlahi,Atrauli,"Atrauli, Sarlahi",27.11337999,85.60294162,VDC,Sarlahi,Atrouli,"Atrouli, Sarlahi"
Sarlahi,Atrauli Patauna,"Atrauli Patauna, Sarlahi",27.11337999,85.60294162,VDC,Sarlahi,Atrouli,"Atrouli, Sarlahi"
Sarlahi,"Atrauli,Patauna","Atrauli,Patauna, Sarlahi",27.11337999,85.60294162,VDC,Sarlahi,Atrouli,"Atrouli, Sarlahi"
Sarlahi,Atrouli,"Atrouli, Sarlahi",27.11337999,85.60294162,VDC,Sarlahi,Atrouli,"Atrouli, Sarlahi"
Sarlahi,Atruli  ,"Atruli, Sarlahi",27.11337999,85.60294162,VDC,Sarlahi,Atrouli,"Atrouli, Sarlahi"
Kailali,Attariya,"Attariya, Kailali",28.7436197,80.87352184,District,Kailali,,Kailali
Kanchanpur,Attariya,"Attariya, Kanchanpur",28.87001501,80.3175719,District,Kanchanpur,,Kanchanpur
Bardia,Audi,"Audi, Bardia",28.38670165,81.39504875,District,Bardiya,,Bardiya
Bardiya,Audi,"Audi, Bardiya",28.38670165,81.39504875,District,Bardiya,,Bardiya
Udaypur,Aupatar,"Aupatar, Udaypur",26.97257794,86.73060078,VDC,Udayapur,Aaptar,"Aaptar, Udayapur"
Sunsari,Aurabani,"Aurabani, Sunsari",26.58012173,87.20712811,VDC,Sunsari,Aurabarni,"Aurabarni, Sunsari"
Sunsari,Aurabarni,"Aurabarni, Sunsari",26.58012173,87.20712811,VDC,Sunsari,Aurabarni,"Aurabarni, Sunsari"
Parsa,Auraha,"Auraha, Parsa",27.11182657,84.75943418,VDC,Parsa,Auraha,"Auraha, Parsa"
Dhanusa,Aurahi,"Aurahi, Dhanusa",26.70924206,86.02422931,VDC,Dhanusa,Aurahi,"Aurahi, Dhanusa"
Mahottari,Aurahi,"Aurahi, Mahottari",26.89043305,85.82079334,VDC,Mahottari,Aurahi,"Aurahi, Mahottari"
Mohattari,Aurahi,"Aurahi, Mohattari",26.89043305,85.82079334,VDC,Mahottari,Aurahi,"Aurahi, Mahottari"
Saptari,Aurahi,"Aurahi, Saptari",26.49934385,86.62726723,VDC,Saptari,Aurahi,"Aurahi, Saptari"
Sarlahi,Aurahi,"Aurahi, Sarlahi",26.90304682,85.53291341,VDC,Sarlahi,Aurahi,"Aurahi, Sarlahi"
Siraha,Aurahi,"Aurahi, Siraha",26.62877487,86.30278871,VDC,Siraha,Aurahi,"Aurahi, Siraha"
Rautahat,Auraiya,"Auraiya, Rautahat",26.77411291,85.22732449,VDC,Rautahat,Auraiya,"Auraiya, Rautahat"
Bardia,Auri,"Auri, Bardia",28.38670165,81.39504875,District,Bardiya,,Bardiya
Bardiiya,Auri,"Auri, Bardiiya",28.38670165,81.39504875,District,Bardiya,,Bardiya
Bardiya,Auri Magaragadi,"Auri Magaragadi, Bardiya",28.33474148,81.40069008,VDC,Bardiya,Magaragadi,"Magaragadi, Bardiya"
Bardiya,Aurichaur,"Aurichaur, Bardiya",28.38670165,81.39504875,District,Bardiya,,Bardiya
Bardiya,AuriMagaragadi,"AuriMagaragadi, Bardiya",28.33474148,81.40069008,VDC,Bardiya,Magaragadi,"Magaragadi, Bardiya"
Bara,Avab,"Avab, Bara",27.04496734,85.148535,VDC,Bara,Avab,"Avab, Bara"
Surkhet,Avalpraju,"Avalpraju, Surkhet",28.63864146,81.58621913,District,Surkhet,,Surkhet
Dailekh,Awal Parajul,"Awal Parajul, Dailekh",28.7304288,81.74014357,VDC,Dailekh,Awal Parajul,"Awal Parajul, Dailekh"
Surkhet,Awalaching,"Awalaching, Surkhet",28.63057492,81.80022988,VDC,Surkhet,Awalching,"Awalching, Surkhet"
Surkhet,Awalching,"Awalching, Surkhet",28.63057492,81.80022988,VDC,Surkhet,Awalching,"Awalching, Surkhet"
Surkhet,Awalpraju ,"Awalpraju, Surkhet",28.63864146,81.58621913,District,Surkhet,,Surkhet
Ilam,Ayetabare,"Ayetabare, Ilam",26.86293045,87.91254595,District,Ilam,,Ilam
Chitwan,Ayodhapuri,"Ayodhapuri, Chitwan",27.40734932,84.44495969,VDC,Chitawan,Ayodhyapuri,"Ayodhyapuri, Chitawan"
Siraha,Ayodhyanagar,"Ayodhyanagar, Siraha",26.78492471,86.36784597,VDC,Siraha,Ayodhyanagar,"Ayodhyanagar, Siraha"
Chitawan,Ayodhyapuri,"Ayodhyapuri, Chitawan",27.40734932,84.44495969,VDC,Chitawan,Ayodhyapuri,"Ayodhyapuri, Chitawan"
Chitwan,Ayodhyapuri,"Ayodhyapuri, Chitwan",27.40734932,84.44495969,VDC,Chitawan,Ayodhyapuri,"Ayodhyapuri, Chitawan"
Parsa,B.u.ma.na.pa.,"B.u.ma.na.pa., Parsa",27.05534419,84.80498047,VDC,Parsa,Bahuarbamatha,"Bahuarbamatha, Parsa"
Kathmandu,Baad Bhanjyang,"Baad Bhanjyang, Kathmandu",27.70697311,85.21048541,VDC,Kathmandu,Baad Bhanjyang,"Baad Bhanjyang, Kathmandu"
Kathmandu,BaadBhanjyang,"BaadBhanjyang, Kathmandu",27.70697311,85.21048541,VDC,Kathmandu,Baad Bhanjyang,"Baad Bhanjyang, Kathmandu"
Surkhet,Babai,"Babai, Surkhet",28.80524154,81.38701997,VDC,Surkhet,Babiyachaur,"Babiyachaur, Surkhet"
Bardiya,Babai ,"Babai, Bardiya",28.25787822,81.5996522,VDC,Bardiya,Belawa,"Belawa, Bardiya"
Achham,Babala,"Babala, Achham",29.32035585,81.24665288,VDC,Achham,Babala,"Babala, Achham"
Dolakha,Babare,"Babare, Dolakha",27.77221678,86.1212249,VDC,Dolakha,Babare,"Babare, Dolakha"
Sarlahi,Babarganj,"Babarganj, Sarlahi",26.95629809,85.61449907,VDC,Sarlahi,Babarganj,"Babarganj, Sarlahi"
Sunsari,Babiya,"Babiya, Sunsari",26.57061479,87.15375257,VDC,Sunsari,Babiya,"Babiya, Sunsari"
Morang,Babiya Birta,"Babiya Birta, Morang",26.5113984,87.43324403,VDC,Morang,Babiyabirta,"Babiyabirta, Morang"
Morang,Babiyabirta,"Babiyabirta, Morang",26.5113984,87.43324403,VDC,Morang,Babiyabirta,"Babiyabirta, Morang"
Myagdi,Babiyachaur,"Babiyachaur, Myagdi",28.39756181,83.4653726,VDC,Myagdi,Babiyachaur,"Babiyachaur, Myagdi"
Surkhet,Babiyachaur,"Babiyachaur, Surkhet",28.80524154,81.38701997,VDC,Surkhet,Babiyachaur,"Babiyachaur, Surkhet"
Surketh,Babiyachor,"Babiyachor, Surketh",28.80524154,81.38701997,VDC,Surkhet,Babiyachaur,"Babiyachaur, Surkhet"
Surkhet,Babiyachor,"Babiyachor, Surkhet",28.80524154,81.38701997,VDC,Surkhet,Babiyachaur,"Babiyachaur, Surkhet"
Bara,Babuain,"Babuain, Bara",26.98370043,85.07689123,VDC,Bara,Babuain,"Babuain, Bara"
Chitwan,Bachauni,"Bachauni, Chitwan",27.5758644,84.5085878,VDC,Chitawan,Bachhyauli,"Bachhyauli, Chitawan"
Parbat,Bachchha,"Bachchha, Parbat",28.09365059,83.60884653,VDC,Parbat,Bachchha,"Bachchha, Parbat"
Parvat,Bachha,"Bachha, Parvat",28.09365059,83.60884653,VDC,Parbat,Bachchha,"Bachchha, Parbat"
Bara,Bachhanpurwa,"Bachhanpurwa, Bara",27.05360436,85.13150951,VDC,Bara,Bachhanpurwa,"Bachhanpurwa, Bara"
Chitawan,Bachhauli,"Bachhauli, Chitawan",27.5758644,84.5085878,VDC,Chitawan,Bachhyauli,"Bachhyauli, Chitawan"
Chitawan,Bachhauni,"Bachhauni, Chitawan",27.5758644,84.5085878,VDC,Chitawan,Bachhyauli,"Bachhyauli, Chitawan"
Chitwan,Bachhauni,"Bachhauni, Chitwan",27.5758644,84.5085878,VDC,Chitawan,Bachhyauli,"Bachhyauli, Chitawan"
Chitwan,Bachhayauli,"Bachhayauli, Chitwan",27.5758644,84.5085878,VDC,Chitawan,Bachhyauli,"Bachhyauli, Chitawan"
Chitawan,Bachhyauli,"Bachhyauli, Chitawan",27.5758644,84.5085878,VDC,Chitawan,Bachhyauli,"Bachhyauli, Chitawan"
Dailekh,Bada Khola,"Bada Khola, Dailekh",28.88260189,81.68527675,VDC,Dailekh,Bada Khola,"Bada Khola, Dailekh"
Dailekh,Badabhairab,"Badabhairab, Dailekh",28.7867869,81.76220214,VDC,Dailekh,Badabhairab,"Badabhairab, Dailekh"
Sindhuli,Badabhir,"Badabhir, Sindhuli",27.1849397,85.95425766,District,Sindhuli,,Sindhuli
Rolpa,Badachaur,"Badachaur, Rolpa",28.26614242,82.77229842,VDC,Rolpa,Wadachaur,"Wadachaur, Rolpa"
Gulmi,Badagaon,"Badagaon, Gulmi",28.13901047,83.28884187,VDC,Gulmi,Badagaun,"Badagaun, Gulmi"
Gulmi,Badagaun,"Badagaun, Gulmi",28.13901047,83.28884187,VDC,Gulmi,Badagaun,"Badagaun, Gulmi"
Salyan,Badagaun,"Badagaun, Salyan",28.54202994,82.24363828,VDC,Salyan,Badagaun,"Badagaun, Salyan"
Nawalparasi,Badahara Dubauliya,"Badahara Dubauliya, Nawalparasi",27.46712495,83.73051044,VDC,Nawalparasi,Badahara Dubauliya,"Badahara Dubauliya, Nawalparasi"
Khotang,Badahare,"Badahare, Khotang",27.20397548,86.55667979,VDC,Khotang,Badahare,"Badahare, Khotang"
Khotang,Badaka Diyale,"Badaka Diyale, Khotang",27.05211308,86.87444753,VDC,Khotang,Badaka Diyale,"Badaka Diyale, Khotang"
Dailekh,Badakhola,"Badakhola, Dailekh",28.88260189,81.68527675,VDC,Dailekh,Bada Khola,"Bada Khola, Dailekh"
Bara,Badaki Fulbariya,"Badaki Fulbariya, Bara",26.91267803,85.00375619,VDC,Bara,Badaki Fulbariya,"Badaki Fulbariya, Bara"
Dailekh,Badalamji,"Badalamji, Dailekh",28.9016779,81.61792043,VDC,Dailekh,Badalamji,"Badalamji, Dailekh"
Kalikot,Badalkot,"Badalkot, Kalikot",29.20869597,81.66365313,VDC,Kalikot,Badalkot,"Badalkot, Kalikot"
Bardiya,Badalpur,"Badalpur, Bardiya",28.43179921,81.1522049,VDC,Bardiya,Badalpur,"Badalpur, Bardiya"
Bajura,Baddhu,"Baddhu, Bajura",29.52702294,81.73448912,VDC,Bajura,Baddhu,"Baddhu, Bajura"
Sindhupalchok,Bade gaun,"Bade gaun, Sindhupalchok",27.78041884,85.61431266,VDC,Sindhupalchok,Badegau,"Badegau, Sindhupalchok"
Sindhupalchowk,Badegaon ,"Badegaon, Sindhupalchowk",27.78041884,85.61431266,VDC,Sindhupalchok,Badegau,"Badegau, Sindhupalchok"
Sindupalchowk,Badegaon ,"Badegaon, Sindupalchowk",27.78041884,85.61431266,VDC,Sindhupalchok,Badegau,"Badegau, Sindhupalchok"
Sindhupalchok,Badegau,"Badegau, Sindhupalchok",27.78041884,85.61431266,VDC,Sindhupalchok,Badegau,"Badegau, Sindhupalchok"
Sindhupalchowk,Badegaun,"Badegaun, Sindhupalchowk",27.78041884,85.61431266,VDC,Sindhupalchok,Badegau,"Badegau, Sindhupalchok"
Saptari,Badgama,"Badgama, Saptari",26.59285978,86.90309261,VDC,Saptari,Badgama,"Badgama, Saptari"
Kapilvastu,Badganga  ,"Badganga, Kapilvastu",27.62955938,82.99108684,District,Kapilvastu,,Kapilvastu
Siraha,Badharamal,"Badharamal, Siraha",26.89204861,86.17273633,VDC,Siraha,Badharamal,"Badharamal, Siraha"
Rautahat,Badharwa,"Badharwa, Rautahat",26.8130727,85.32059187,VDC,Rautahat,Badharwa,"Badharwa, Rautahat"
Salyan,Badi chaur,"Badi chaur, Salyan",28.5466902,82.28508355,VDC,Salyan,Bhalchaur,"Bhalchaur, Salyan"
Lalitpur,Badikhel,"Badikhel, Lalitpur",27.59115006,85.35383508,VDC,Lalitpur,Badikhel,"Badikhel, Lalitpur"
Pyuthan,Badikot,"Badikot, Pyuthan",28.15292912,83.02376616,VDC,Pyuthan,Badikot,"Badikot, Pyuthan"
Koalkatta,Badisal,"Badisal, Koalkatta",22.5667,88.3667,City,West Bengal,Kolkata,"Kolkata, West Bengal"
Mahottari,Badiya Banchauri,"Badiya Banchauri, Mahottari",26.72925012,85.82880899,VDC,Mahottari,BairgiyaBanchauri,"BairgiyaBanchauri, Mahottari"
Bardiya,BadiyaSithiya Tal  ,"BadiyaSithiya Tal, Bardiya",28.38670165,81.39504875,District,Bardiya,,Bardiya
Jumla,Badki,"Badki, Jumla",29.29873223,81.96955274,VDC,Jumla,Badki,"Badki, Jumla"
Sirhah,Badnah,"Badnah, Sirhah",26.74398237,86.352711,District,Siraha,,Siraha
Dhanusa,Bafai,"Bafai, Dhanusa",26.70775077,86.06051722,VDC,Dhanusa,Bafai,"Bafai, Dhanusa"
Rukum,Baflikot,"Baflikot, Rukum",28.70476629,82.50131971,VDC,Rukum,Baflikot,"Baflikot, Rukum"
Salyan,Bafukhola,"Bafukhola, Salyan",28.49182338,82.39637061,VDC,Salyan,Bafukhola,"Bafukhola, Salyan"
Mahottari,Bagada,"Bagada, Mahottari",26.78846651,85.87982333,VDC,Mahottari,Bagada,"Bagada, Mahottari"
Bihar,Bagaha,"Bagaha, Bihar",27.13,84.07,City,Bihar,Bagaha,"Bagaha, Bihar"
Rupandehi,Bagaha,"Bagaha, Rupandehi",27.48899711,83.49041374,VDC,Rupandehi,Bagaha,"Bagaha, Rupandehi"
Udayapur,Bagaha,"Bagaha, Udayapur",26.89137258,86.71083128,District,Udayapur,,Udayapur
Udaypur,Bagaha,"Bagaha, Udaypur",26.89137258,86.71083128,District,Udayapur,,Udayapur
Udhayapur,Bagaha,"Bagaha, Udhayapur",26.80878526,86.9408718,VDC,Udayapur,Bashaha,"Bashaha, Udayapur"
Bara,Bagahi,"Bagahi, Bara",26.9067129,85.05023453,VDC,Bara,Bagahi,"Bagahi, Bara"
Parsa,Bagahi,"Bagahi, Parsa",27.09455253,84.88675254,VDC,Parsa,Bagahi,"Bagahi, Parsa"
Rautahat,Bagahi,"Bagahi, Rautahat",26.96537006,85.28094858,VDC,Rautahat,Bagahi,"Bagahi, Rautahat"
Arghakhanchi,Bagala,"Bagala, Arghakhanchi",27.96993616,83.1851355,VDC,Arghakhanchi,Bangla,"Bangla, Arghakhanchi"
Dang,Bagale ,"Bagale, Dang",28.10502163,82.44278682,VDC,Dang,Hapur,"Hapur, Dang"
Bardiya,Baganaha,"Baganaha, Bardiya",28.40253276,81.30245175,VDC,Bardiya,Baganaha,"Baganaha, Bardiya"
Bark,Baganahar,"Baganahar, Bark",0.0,0.0,'Unknown',Unknown,Unknown,"Unknown, Unknown"
"Maharajganj, India",Bagardawa,"Bagardawa, Maharajganj, India",0.0,0.0,'Unknown',Unknown,Unknown,"Unknown, Unknown"
Myagdi,Bagarkhola,"Bagarkhola, Myagdi",28.45565975,83.58498599,VDC,Myagdi,Bagarkhola,"Bagarkhola, Myagdi"
Dadeldhura,Bagarkot,"Bagarkot, Dadeldhura",29.28630487,80.48827289,VDC,Dadeldhura,Bagarkot,"Bagarkot, Dadeldhura"
Chitawan,Bagauda,"Bagauda, Chitawan",27.43655363,84.30732662,VDC,Chitawan,Bagauda,"Bagauda, Chitawan"
Chitvan,Bagauda,"Bagauda, Chitvan",27.43655363,84.30732662,VDC,Chitawan,Bagauda,"Bagauda, Chitawan"
Chitwan,Bagauda,"Bagauda, Chitwan",27.43655363,84.30732662,VDC,Chitawan,Bagauda,"Bagauda, Chitawan"
Rupandehi,Bagauli,"Bagauli, Rupandehi",27.38895682,83.38695592,VDC,Rupandehi,Bagauli,"Bagauli, Rupandehi"
India,Bagawa,"Bagawa, India",27.13,84.07,City,Bihar,Bagaha,"Bagaha, Bihar"
Parsa,Bagbana,"Bagbana, Parsa",27.19415786,84.90222461,VDC,Parsa,Bagbana,"Bagbana, Parsa"
Dhanusa,Bagchaura,"Bagchaura, Dhanusa",26.77131675,85.99831826,VDC,Dhanusa,Bagchaura,"Bagchaura, Dhanusa"
Sarlahi,Bagdaha,"Bagdaha, Sarlahi",26.8604831,85.44921511,VDC,Sarlahi,Bagdaha,"Bagdaha, Sarlahi"
Darjeeling,Bagdogra,"Bagdogra, Darjeeling",24.98205,88.2943,City,Darjeeling,Bagdogra,"Bagdogra, Darjeeling"
Jalpaiguri,Bagdogra,"Bagdogra, Jalpaiguri",26.51666667,88.73333333,City,West Bengal,Jalpaiguri,"Jalpaiguri, West Bengal"
West Bengal,Bagdogra,"Bagdogra, West Bengal",24.98205,88.2943,City,Darjeeling,Bagdogra,"Bagdogra, Darjeeling"
Puythan,Bagdula  ,"Bagdula, Puythan",28.14615621,82.89327882,VDC,Pyuthan,Dharmawati,"Dharmawati, Pyuthan"
Puythan,Bagdula Dharmwoti,"Bagdula Dharmwoti, Puythan",28.14615621,82.89327882,VDC,Pyuthan,Dharmawati,"Dharmawati, Pyuthan"
Syangja,Bagefadke,"Bagefadke, Syangja",28.1933802,83.82533124,VDC,Syangja,Bagefatake,"Bagefatake, Syangja"
Syangja,Bagefatake,"Bagefatake, Syangja",28.1933802,83.82533124,VDC,Syangja,Bagefatake,"Bagefatake, Syangja"
Parsa,Bageshwari Titrona,"Bageshwari Titrona, Parsa",27.13519001,84.84897335,VDC,Parsa,BageshwariTirtrona,"BageshwariTirtrona, Parsa"
Banke,Bageshwari( Dhaulagi,"Bageshwari( Dhaulagi, Banke",28.12670738,81.59654536,VDC,Banke,Bageswari,"Bageswari, Banke"
Banke,Bageshwari(Dhaulagir,"Bageshwari(Dhaulagir, Banke",28.12670738,81.59654536,VDC,Banke,Bageswari,"Bageswari, Banke"
Parsa,Bageshwaritirtrona,"Bageshwaritirtrona, Parsa",27.13519001,84.84897335,VDC,Parsa,BageshwariTirtrona,"BageshwariTirtrona, Parsa"
Banke,Bageswari,"Bageswari, Banke",28.12670738,81.59654536,VDC,Banke,Bageswari,"Bageswari, Banke"
Bhaktapur,Bageswari,"Bageswari, Bhaktapur",27.69156317,85.48544088,VDC,Bhaktapur,Bageswari,"Bageswari, Bhaktapur"
Bhaktapur,Bageswori,"Bageswori, Bhaktapur",27.69156317,85.48544088,VDC,Bhaktapur,Bageswari,"Bageswari, Bhaktapur"
Bhaktpur,Bageswori,"Bageswori, Bhaktpur",27.69156317,85.48544088,VDC,Bhaktapur,Bageswari,"Bageswari, Bhaktapur"
Nuwakot,Bageswori,"Bageswori, Nuwakot",27.94787759,85.23366245,VDC,Nuwakot,BagesworiChokade,"BagesworiChokade, Nuwakot"
Nuwakot,Bagesworichokade,"Bagesworichokade, Nuwakot",27.94787759,85.23366245,VDC,Nuwakot,BagesworiChokade,"BagesworiChokade, Nuwakot"
Udayapur,Bagha,"Bagha, Udayapur",26.89137258,86.71083128,District,Udayapur,,Udayapur
Bara,Baghawan,"Baghawan, Bara",26.9979919,85.02519339,VDC,Bara,Bhagwanpur,"Bhagwanpur, Bara"
Dhanusa,Baghchaura,"Baghchaura, Dhanusa",26.77131675,85.99831826,VDC,Dhanusa,Bagchaura,"Bagchaura, Dhanusa"
Dang,Baghmare,"Baghmare, Dang",28.20083662,82.19368027,VDC,Dang,Baghmare,"Baghmare, Dang"
Pyuthan,Baghmare,"Baghmare, Pyuthan",28.10642429,82.86642543,District,Pyuthan,,Pyuthan
Gulmi,Bagla,"Bagla, Gulmi",28.0912843,83.29421436,District,Gulmi,,Gulmi
Baglung,Baglung,"Baglung, Baglung",28.27682996,83.58709864,VDC,Baglung,Darling,"Darling, Baglung"
Baglung,Baglung Municipality,"Baglung Municipality, Baglung",28.28136594,83.55043792,VDC,Baglung,KalikaN.P.,"KalikaN.P., Baglung"
Lamjung,Baglungpani,"Baglungpani, Lamjung",28.23799444,84.33267844,VDC,Lamjung,Balungpani,"Balungpani, Lamjung"
Dang,Bagmara,"Bagmara, Dang",28.20083662,82.19368027,VDC,Dang,Baghmare,"Baghmare, Dang"
Kailali,Bagmara,"Bagmara, Kailali",28.50661195,81.10634792,VDC,Kailali,TikapurN.P.,"TikapurN.P., Kailali"
Kathmandu,Bagmati,"Bagmati, Kathmandu",27.7124515,85.35440509,District,Kathmandu,,Kathmandu
Bardiya,"Bagnah 8,Bhurigaun","Bagnah 8,Bhurigaun, Bardiya",28.40253276,81.30245175,VDC,Bardiya,Baganaha,"Baganaha, Bardiya"
Bardiya,Bagnaha,"Bagnaha, Bardiya",28.40253276,81.30245175,VDC,Bardiya,Baganaha,"Baganaha, Bardiya"
Bardiya,Bagnaha Saipur,"Bagnaha Saipur, Bardiya",28.40253276,81.30245175,VDC,Bardiya,Baganaha,"Baganaha, Bardiya"
Gorkha,Baguwa,"Baguwa, Gorkha",28.0268535,84.72202781,VDC,Gorkha,Baguwa,"Baguwa, Gorkha"
Parsa,Bagwana,"Bagwana, Parsa",27.19415786,84.90222461,VDC,Parsa,Bagbana,"Bagbana, Parsa"
Dailekh,Baha,"Baha, Dailekh",28.73968719,81.63246044,VDC,Dailekh,Baraha,"Baraha, Dailekh"
Kapilbastu,Bahadurganj,"Bahadurganj, Kapilbastu",27.54765428,82.84580629,VDC,Kapilbastu,Bahadurganj,"Bahadurganj, Kapilbastu"
Palpa,Bahadurpur,"Bahadurpur, Palpa",27.73878716,83.74759807,VDC,Palpa,Bahadurpur,"Bahadurpur, Palpa"
Sarlahi,Bahadurpur,"Bahadurpur, Sarlahi",26.79722781,85.4277779,VDC,Sarlahi,Bahadurpur,"Bahadurpur, Sarlahi"
Parbat,Bahaki Thanti,"Bahaki Thanti, Parbat",28.04456249,83.59965028,VDC,Parbat,Bahakithanti,"Bahakithanti, Parbat"
Parbat,Bahakithanti,"Bahakithanti, Parbat",28.04456249,83.59965028,VDC,Parbat,Bahakithanti,"Bahakithanti, Parbat"
Syangja,Bahakot,"Bahakot, Syangja",28.08495143,83.92127051,VDC,Syangja,Bahakot,"Bahakot, Syangja"
Dang,Bahale,"Bahale, Dang",27.95672298,82.41919946,District,Dang,,Dang
Parsa,Bahauri Pidari,"Bahauri Pidari, Parsa",27.10126331,84.84505873,VDC,Parsa,BahauriPidari,"BahauriPidari, Parsa"
Parsa,Bahauripidari,"Bahauripidari, Parsa",27.10126331,84.84505873,VDC,Parsa,BahauriPidari,"BahauriPidari, Parsa"
Dhanusa,Baheda Bela,"Baheda Bela, Dhanusa",26.60876681,85.90368387,VDC,Dhanusa,BahedaBala,"BahedaBala, Dhanusa"
Dhanusa,Bahedabala,"Bahedabala, Dhanusa",26.60876681,85.90368387,VDC,Dhanusa,BahedaBala,"BahedaBala, Dhanusa"
Sankhuwasabha,Bahrabise,"Bahrabise, Sankhuwasabha",27.46880264,87.36240804,VDC,Sankhuwasabha,Bahrabise,"Bahrabise, Sankhuwasabha"
Sindhupalchok,Bahrabise,"Bahrabise, Sindhupalchok",27.79657441,85.92220064,VDC,Sindhupalchok,Bahrabise,"Bahrabise, Sindhupalchok"
Dhanusa,Bahuarba,"Bahuarba, Dhanusa",26.67581244,85.95861282,VDC,Dhanusa,Bahuarba,"Bahuarba, Dhanusa"
Parsa,Bahuarbamatha,"Bahuarbamatha, Parsa",27.05534419,84.80498047,VDC,Parsa,Bahuarbamatha,"Bahuarbamatha, Parsa"
Bara,Bahuari,"Bahuari, Bara",27.04204691,84.91048881,VDC,Bara,Bahuari,"Bahuari, Bara"
Lamjung,Bahundanda,"Bahundanda, Lamjung",28.3978725,84.49013317,VDC,Lamjung,Bahundanda,"Bahundanda, Lamjung"
Jhapa,Bahundangi,"Bahundangi, Jhapa",26.74652415,88.1522914,VDC,Jhapa,Bahundangi,"Bahundangi, Jhapa"
Morang,Bahune,"Bahune, Morang",26.6163475,87.45710457,VDC,Morang,Bahuni,"Bahuni, Morang"
Morang,Bahuni,"Bahuni, Morang",26.6163475,87.45710457,VDC,Morang,Bahuni,"Bahuni, Morang"
Bara,Bahuni Khola,"Bahuni Khola, Bara",27.18545871,85.01189611,VDC,Bara,PiparaSimara,"PiparaSimara, Bara"
