Address 1,Address 2,Canonical Address 1 & 2,latitude,longitude,Level,Lat/Long
Sarlahi,Karmaiya,"Karmaiya, Sarlahi",27.10865759,85.47456693,VDC,27.1086575888254 - 85.4745669332187VDC
Sindhupalchok,Karthali,"Karthali, Sindhupalchok",27.80471434,85.9606012,VDC,27.8047143367626 - 85.9606012023102VDC
Kavrepalanchok,KartikeDeurali,"KartikeDeurali, Kavrepalanchok",27.54703291,85.8016552,VDC,27.5470329107944 - 85.8016551961307VDC
Jumla,Kartikswami,"Kartikswami, Jumla",29.25765979,82.16845272,VDC,29.2576597873083 - 82.1684527225875VDC
Rautahat,Karuniya,"Karuniya, Rautahat",26.90112058,85.2754184,VDC,26.9011205831024 - 85.2754183992838VDC
Morang,Kaseni,"Kaseni, Morang",26.57409446,87.41510007,VDC,26.5740944570183 - 87.4151000735575VDC
Palpa,Kaseni,"Kaseni, Palpa",27.78054311,83.61120773,VDC,27.7805431106469 - 83.6112077333313VDC
Gorkha,Kashigaun,"Kashigaun, Gorkha",28.20021525,84.92825994,VDC,28.2002152473696 - 84.928259940908VDC
Dailekh,Kasikandh,"Kasikandh, Dailekh",28.99134134,81.69478368,VDC,28.9913413422397 - 81.6947836822799VDC
Kaski,,Kaski,28.35007,84.00601,District,28.3500740068132 - 84.0060110903338District
Kaski,Kaskikot,"Kaskikot, Kaski",28.25321796,83.90840818,VDC,28.2532179617055 - 83.9084081819461VDC
Morang,Katahari,"Katahari, Morang",26.46131611,87.32823279,VDC,26.461316114088 - 87.3282327879285VDC
Rautahat,Katahariya,"Katahariya, Rautahat",26.97232939,85.23801203,VDC,26.97232938806 - 85.2380120287912VDC
Saptari,Kataiya,"Kataiya, Saptari",26.5736595,86.70189356,VDC,26.5736594992219 - 86.7018935610757VDC
Dolakha,Katakuti,"Katakuti, Dolakha",27.61998155,85.99782116,VDC,27.6199815469378 - 85.9978211623187VDC
Udayapur,Katari,"Katari, Udayapur",26.95549031,86.37592376,VDC,26.9554903076556 - 86.3759237610687VDC
Baitadi,Kataujpani,"Kataujpani, Baitadi",29.5844995,80.5820995,VDC,29.5844995029082 - 80.5820995021951VDC
Morang,Kathamaha,"Kathamaha, Morang",26.45920346,87.3765131,VDC,26.4592034619339 - 87.3765131033318VDC
Chitawan,Kathar,"Kathar, Chitawan",27.58406646,84.60322219,VDC,27.5840664603187 - 84.603222193322VDC
Ramechhap,Kathjor,"Kathjor, Ramechhap",27.39796666,86.1205414,VDC,27.3979666602765 - 86.1205413977388VDC
Banke,Kathkuiya,"Kathkuiya, Banke",27.8989759,81.93084149,VDC,27.8989759049308 - 81.9308414920829VDC
Kathmandu,,Kathmandu,27.71245,85.35441,District,27.7124515010287 - 85.354405090744District
Kathmandu,KathmanduN.P.,"KathmanduN.P., Kathmandu",27.70877507,85.3270541,VDC,27.7087750742367 - 85.3270541034023VDC
Dailekh,Katti,"Katti, Dailekh",28.75528353,81.81775247,VDC,28.7552835324367 - 81.8177524650123VDC
Dhading,Katunje,"Katunje, Dhading",27.97099249,84.9636158,VDC,27.9709924886533 - 84.9636157960747VDC
Okhaldhunga,Katunje,"Katunje, Okhaldhunga",27.32737922,86.39518618,VDC,27.3273792235995 - 86.3951861777675VDC
Udayapur,Katunjebawala,"Katunjebawala, Udayapur",26.86147729,87.03444986,VDC,26.8614772867996 - 87.0344498648571VDC
Kavrepalanchok,KatunjeBesi,"KatunjeBesi, Kavrepalanchok",27.51521885,85.68061266,VDC,27.5152188548273 - 85.6806126550683VDC
Parbat,Katuwachaupari,"Katuwachaupari, Parbat",28.20804449,83.68838167,VDC,28.2080444877052 - 83.6883816737828VDC
Chitawan,Kaule,"Kaule, Chitawan",27.77004199,84.6411878,VDC,27.7700419867046 - 84.6411877952671VDC
Nuwakot,Kaule,"Kaule, Nuwakot",27.99876765,85.13225515,VDC,27.9987676507965 - 85.1322551474317VDC
Syangja,Kaulmabarahachaur,"Kaulmabarahachaur, Syangja",28.07643869,83.94581455,VDC,28.0764386858725 - 83.9458145524387VDC
Bhaktapur,Kautunje,"Kautunje, Bhaktapur",27.66211032,85.41137378,VDC,27.662110316363 - 85.4113737790808VDC
Parsa,KauwaBanKataiya,"KauwaBanKataiya, Parsa",27.1432678,84.80566398,VDC,27.1432678020553 - 84.8056639791441VDC
Salyan,Kavra,"Kavra, Salyan",28.26322199,82.17597128,VDC,28.2632219910232 - 82.1759712787828VDC
Kavrepalanchok,KavreNityaChandeswor,"KavreNityaChandeswor, Kavrepalanchok",27.61115812,85.58467339,VDC,27.6111581173532 - 85.5846733925424VDC
KavrePalanchok,,KavrePalanchok,27.52768,85.62713,District,27.527681515828 - 85.6271283171018District
Nawalparasi,Kawaswoti,"Kawaswoti, Nawalparasi",27.61960873,84.12619776,VDC,27.6196087259694 - 84.1261977642992VDC
Jhapa,Kechana,"Kechana, Jhapa",26.38227807,88.01521756,VDC,26.3822780687946 - 88.0152175589688VDC
Doti,KedarAkhada,"KedarAkhada, Doti",29.01594753,81.05141896,VDC,29.0159475261518 - 81.0514189645384VDC
Arghakhanchi,Keemadada,"Keemadada, Arghakhanchi",27.99329961,83.08354179,VDC,27.9932996099271 - 83.0835417894389VDC
Bhojpur,Keemalung,"Keemalung, Bhojpur",27.30848963,87.05203459,VDC,27.308489627869 - 87.0520345871983VDC
Sankhuwasabha,Keemathnka,"Keemathnka, Sankhuwasabha",27.8431149,87.39478133,VDC,27.8431148965041 - 87.3947813307817VDC
Gorkha,Kerabari,"Kerabari, Gorkha",28.13869979,84.60402997,VDC,28.1386997875894 - 84.6040299720868VDC
Morang,Kerabari,"Kerabari, Morang",26.73745218,87.39434637,VDC,26.7374521779902 - 87.3943463729852VDC
Gorkha,Kerauja,"Kerauja, Gorkha",28.34207363,85.00319696,VDC,28.3420736258324 - 85.0031969555494VDC
Rupandehi,Kerbani,"Kerbani, Rupandehi",27.60419879,83.56945178,VDC,27.6041987926104 - 83.5694517848744VDC
Morang,Keroun,"Keroun, Morang",26.60186962,87.49152837,VDC,26.6018696191615 - 87.4915283720723VDC
Arghakhanchi,Kerunga,"Kerunga, Arghakhanchi",27.97496925,83.23242163,VDC,27.9749692456492 - 83.2324216294726VDC
Tanahu,Keshavtar,"Keshavtar, Tanahu",27.92041311,84.35330787,VDC,27.9204131106118 - 84.3533078708614VDC
Okhaldhunga,Ketuke,"Ketuke, Okhaldhunga",27.24498579,86.48149423,VDC,27.2449857895908 - 86.481494231944VDC
Bhojpur,Keurepani,"Keurepani, Bhojpur",27.35161259,87.16437797,VDC,27.3516125865432 - 87.1643779723322VDC
Dhading,Kewalpur,"Kewalpur, Dhading",27.75749035,85.10789751,VDC,27.7574903474364 - 85.1078975108318VDC
Syangja,KewareBhanjyang,"KewareBhanjyang, Syangja",27.93892989,83.80712515,VDC,27.9389298853739 - 83.807125152207VDC
Ramechhap,Khadadevi,"Khadadevi, Ramechhap",27.48178924,85.93624357,VDC,27.4817892413306 - 85.9362435657104VDC
Nuwakot,KhadagBhanjyang,"KhadagBhanjyang, Nuwakot",27.88772914,85.09130698,VDC,27.8877291390518 - 85.0913069777396VDC
Rupandehi,KhadawaBangai,"KhadawaBangai, Rupandehi",27.64551978,83.37092462,VDC,27.6455197832708 - 83.3709246192201VDC
Gulmi,Khadgakot,"Khadgakot, Gulmi",28.09160007,83.5561545,VDC,28.0916000719193 - 83.5561545036694VDC
Saptari,Khadgapur,"Khadgapur, Saptari",26.53414048,86.58644333,VDC,26.5341404765753 - 86.5864433345387VDC
Kathmandu,KhadkaBhadrakali,"KhadkaBhadrakali, Kathmandu",27.75668257,85.34575729,VDC,27.7566825686716 - 85.3457572886486VDC
Dailekh,Khadkawada,"Khadkawada, Dailekh",28.7476407,81.58088688,VDC,28.7476407025853 - 81.5808868764445VDC
Humla,Khagalgaun,"Khagalgaun, Humla",30.06239385,81.72162679,VDC,30.0623938475238 - 81.7216267920022VDC
Jajarkot,Khagenkot,"Khagenkot, Jajarkot",28.83338953,82.3506379,VDC,28.8333895253092 - 82.3506379024617VDC
Kavrepalanchok,KhaharePangu,"KhaharePangu, Kavrepalanchok",27.49583216,85.57752766,VDC,27.4958321644723 - 85.5775276573154VDC
Kailali,Khailad,"Khailad, Kailali",28.54557174,80.9441708,VDC,28.5455717377315 - 80.9441707993054VDC
Pyuthan,Khaira,"Khaira, Pyuthan",28.06562688,82.84474996,VDC,28.0656268777899 - 82.8447499592012VDC
Chitawan,Khairahani,"Khairahani, Chitawan",27.60631144,84.57060036,VDC,27.6063114447644 - 84.5706003585901VDC
Kailali,Khairala,"Khairala, Kailali",28.86638418,80.76627306,VDC,28.8663841810095 - 80.7662730605674VDC
Bhojpur,Khairang,"Khairang, Bhojpur",26.99848899,87.13349597,VDC,26.9984889926736 - 87.133495968786VDC
Makwanpur,Khairang,"Khairang, Makwanpur",27.6581957,84.84959472,VDC,27.6581956961952 - 84.8495947165831VDC
Mahottari,Khairbanni,"Khairbanni, Mahottari",26.85650634,85.70826354,VDC,26.8565063405547 - 85.7082635435553VDC
Tanahu,Khairenitar,"Khairenitar, Tanahu",28.04450036,84.12607349,VDC,28.0445003562492 - 84.1260734906431VDC
Bardiya,KhairiChandanpur,"KhairiChandanpur, Bardiya",28.38861411,81.18333545,VDC,28.3886141100499 - 81.1833354505115VDC
Banke,KhajuraKhurda,"KhajuraKhurda, Banke",28.09073016,81.62338847,VDC,28.0907301563265 - 81.6233884668381VDC
Jhapa,Khajurgachhi,"Khajurgachhi, Jhapa",26.46168894,87.68906135,VDC,26.4616889350564 - 87.6890613484776VDC
Dhanusa,KhajuriChanha,"KhajuriChanha, Dhanusa",26.65369173,86.11588114,VDC,26.6536917337642 - 86.1158811356342VDC
Darchula,Khalanga,"Khalanga, Darchula",29.81626987,80.54208338,VDC,29.816269871575 - 80.542083384924VDC
Jajarkot,Khalanga,"Khalanga, Jajarkot",28.74186198,82.21865928,VDC,28.7418619775756 - 82.2186592796606VDC
Salyan,Khalanga,"Khalanga, Salyan",28.36624485,82.18392479,VDC,28.3662448519481 - 82.1839247927746VDC
Palpa,Khaliban,"Khaliban, Palpa",27.85293252,83.83079928,VDC,27.8529325153378 - 83.8307992836981VDC
Khotang,Khalle,"Khalle, Khotang",27.17794015,86.77608493,VDC,27.1779401521132 - 86.7760849337802VDC
Dhading,Khalte,"Khalte, Dhading",27.87766297,84.96815178,VDC,27.877662972906 - 84.9681517845231VDC
Terhathum,Khamlalung,"Khamlalung, Terhathum",27.25014315,87.59591824,VDC,27.2501431463199 - 87.5959182432145VDC
Taplejung,Khamlung,"Khamlung, Taplejung",27.38230818,87.61729331,VDC,27.3823081796052 - 87.6172933120674VDC
Arghakhanchi,Khan,"Khan, Arghakhanchi",28.03747889,83.14145331,VDC,28.0374788946783 - 83.1414533131916VDC
Kavrepalanchok,Khanalthok,"Khanalthok, Kavrepalanchok",27.53429486,85.65122194,VDC,27.5342948610419 - 85.6512219353955VDC
Sunsari,Khanar,"Khanar, Sunsari",26.63094965,87.2798282,VDC,26.630949654694 - 87.2798281988692VDC
Udayapur,Khanbu,"Khanbu, Udayapur",26.90720999,86.7309736,VDC,26.9072099922523 - 86.7309735966081VDC
Arghakhanchi,Khanchikot,"Khanchikot, Arghakhanchi",27.92575688,83.13542604,VDC,27.925756877825 - 83.1354260408697VDC
Arghakhanchi,Khandaha,"Khandaha, Arghakhanchi",28.06338995,83.12660261,VDC,28.0633899519797 - 83.1266026112851VDC
Sankhuwasabha,KhandbariN.P.,"KhandbariN.P., Sankhuwasabha",27.36130593,87.2069417,VDC,27.3613059317207 - 87.2069416995539VDC
Darchula,Khandeswori,"Khandeswori, Darchula",29.79986575,80.95821372,VDC,29.7998657489669 - 80.9582137224472VDC
Sindhuli,Khangsang,"Khangsang, Sindhuli",27.22156021,86.27085038,VDC,27.2215602054119 - 86.2708503848178VDC
Manang,Khangsar,"Khangsar, Manang",28.6639424,83.91561605,VDC,28.6639423951874 - 83.9156160540011VDC
Palpa,Khanichhap,"Khanichhap, Palpa",27.88555435,83.62661767,VDC,27.8855543500697 - 83.6266176666903VDC
Palpa,Khanigau,"Khanigau, Palpa",27.91332951,83.55062433,VDC,27.9133295122129 - 83.550624325972VDC
Surkhet,Khanikholla,"Khanikholla, Surkhet",28.54047652,81.90872078,VDC,28.5404765178305 - 81.9087207812933VDC
Ramechhap,Khaniyapani,"Khaniyapani, Ramechhap",27.46202973,85.85938031,VDC,27.4620297300072 - 85.8593803093992VDC
Achham,Khaptad,"Khaptad, Achham",29.33806484,81.20707172,VDC,29.338064842819 - 81.2070717188307VDC
Darchula,Khar,"Khar, Darchula",29.78911608,80.64224795,VDC,29.7891160777124 - 80.642247951758VDC
Rukum,Khara,"Khara, Rukum",28.54805721,82.42228167,VDC,28.548057210854 - 82.4222816652158VDC
Sankhuwasabha,Kharang,"Kharang, Sankhuwasabha",27.25735102,87.24155191,VDC,27.2573510183749 - 87.2415519127837VDC
Nuwakot,Kharanitar,"Kharanitar, Nuwakot",27.92936081,85.31245195,VDC,27.9293608138525 - 85.312451948808VDC
Dolakha,Khare,"Khare, Dolakha",27.81627179,86.31540249,VDC,27.8162717867819 - 86.3154024905375VDC
Kavrepalanchok,Kharelthok,"Kharelthok, Kavrepalanchok",27.60730563,85.68142043,VDC,27.6073056340134 - 85.6814204338331VDC
Dhading,Khari,"Khari, Dhading",27.92780739,84.78366754,VDC,27.927807393151 - 84.7836675420106VDC
Gorkha,Kharibot,"Kharibot, Gorkha",28.24955189,84.66219004,VDC,28.2495518888499 - 84.6621900431517VDC
Dailekh,Kharigera,"Kharigera, Dailekh",28.90180217,81.713549,VDC,28.9018021730041 - 81.7135490043543VDC
Dhanusa,Khariyani,"Khariyani, Dhanusa",26.75422912,86.08748461,VDC,26.7542291215666 - 86.0874846052104VDC
Gulmi,Kharjyang,"Kharjyang, Gulmi",27.97173813,83.32916867,VDC,27.97173813059 - 83.3291686707633VDC
Darchula,Kharkada,"Kharkada, Darchula",29.68230287,80.44620626,VDC,29.6823028702759 - 80.4462062592262VDC
Khotang,Kharmi,"Kharmi, Khotang",27.28618251,86.81286994,VDC,27.2861825065952 - 86.8128699359922VDC
Khotang,Kharpa,"Kharpa, Khotang",27.2659259,86.71556366,VDC,27.2659259006473 - 86.715563663249VDC
Kavrepalanchok,Kharpachok,"Kharpachok, Kavrepalanchok",27.4829077,85.70173918,VDC,27.4829077042357 - 85.701739176609VDC
Humla,Kharpunath,"Kharpunath, Humla",30.1107363,82.04386838,VDC,30.1107362997551 - 82.0438683823255VDC
Khotang,Khartanchha,"Khartanchha, Khotang",27.31942571,86.88793122,VDC,27.3194257096077 - 86.8879312242897VDC
Bhojpur,Khartimchha,"Khartimchha, Bhojpur",27.33955804,87.0557628,VDC,27.3395580418994 - 87.0557627968819VDC
Siraha,Kharukyanhi,"Kharukyanhi, Siraha",26.64362557,86.4080485,VDC,26.6436255676184 - 86.4080485011761VDC
Banke,Khaskarkado,"Khaskarkado, Banke",28.08445434,81.64389362,VDC,28.0844543366923 - 81.6438936200981VDC
Banke,Khaskusma,"Khaskusma, Banke",28.01063578,82.07555816,VDC,28.0106357849561 - 82.0755581646366VDC
Palpa,Khasyoli,"Khasyoli, Palpa",27.8751775,83.46742311,VDC,27.8751774997835 - 83.4674231131986VDC
Bhojpur,Khatamma,"Khatamma, Bhojpur",27.41300377,87.03606542,VDC,27.4130037726673 - 87.0360654223866VDC
Doti,Khatiwada,"Khatiwada, Doti",29.30985472,80.95697099,VDC,29.3098547228794 - 80.956970985886VDC
Parbat,KhaulaLakuri,"KhaulaLakuri, Parbat",28.19903465,83.7451126,VDC,28.1990346476364 - 83.7451125978023VDC
Mugu,Khaumale,"Khaumale, Mugu",29.47259108,81.94159116,VDC,29.4725910755707 - 81.9415911633375VDC
Bhojpur,Khawa,"Khawa, Bhojpur",27.17688383,86.9639867,VDC,27.1768838260362 - 86.9639867018361VDC
Pyuthan,Khawang,"Khawang, Pyuthan",28.23482546,82.95460787,VDC,28.2348254605995 - 82.9546078712127VDC
Mahottari,KhayarMara,"KhayarMara, Mahottari",27.08591551,85.80501058,VDC,27.0859155097552 - 85.805010584846VDC
Taplejung,Khejenim,"Khejenim, Taplejung",27.46582008,87.68899921,VDC,27.4658200765189 - 87.6889992116496VDC
Rautahat,Khesarhiya,"Khesarhiya, Rautahat",26.89894579,85.28629234,VDC,26.8989457941202 - 85.2862923441944VDC
Taplejung,Khewang,"Khewang, Taplejung",27.40337256,87.92797745,VDC,27.4033725643178 - 87.9279774523714VDC
Arghakhanchi,Khidim,"Khidim, Arghakhanchi",27.90879352,83.28324955,VDC,27.9087935237644 - 83.2832495548263VDC
Khotang,Khidima,"Khidima, Khotang",27.13966387,86.89054097,VDC,27.1396638660278 - 86.8905409710682VDC
Okhaldhunga,KhijiChandeshwori.,"KhijiChandeshwori., Okhaldhunga",27.45569177,86.33230371,VDC,27.455691773545 - 86.33230370777VDC
Okhaldhunga,Khijifalate,"Khijifalate, Okhaldhunga",27.42599037,86.35790408,VDC,27.425990369732 - 86.357904080931VDC
Arghakhanchi,Khilji,"Khilji, Arghakhanchi",27.9841655,83.02824001,VDC,27.9841654962022 - 83.0282400124648VDC
Syangja,Khilungdeurali,"Khilungdeurali, Syangja",28.05556071,83.78108982,VDC,28.055560711644 - 83.7810898212495VDC
Ramechhap,Khimti,"Khimti, Ramechhap",27.456251,86.14781947,VDC,27.4562510049976 - 86.1478194652575VDC
Kalikot,Khin,"Khin, Kalikot",29.36018555,81.86615705,VDC,29.3601855536087 - 81.8661570540716VDC
Bajhang,Khiratadi,"Khiratadi, Bajhang",29.58866267,80.88538936,VDC,29.5886626703882 - 80.8853893599599VDC
Siraha,Khirauna,"Khirauna, Siraha",26.62660008,86.20436398,VDC,26.6266000767297 - 86.2043639787928VDC
Doti,Khirsain,"Khirsain, Doti",29.2840058,81.03420706,VDC,29.2840058024061 - 81.0342070631655VDC
Sarlahi,Khirwa,"Khirwa, Sarlahi",26.8368711,85.36862364,VDC,26.8368711028875 - 85.368623641375VDC
Achham,Khodasadevi,"Khodasadevi, Achham",29.24479746,81.33979598,VDC,29.2447974638998 - 81.3397959835686VDC
Saptari,Khojpur,"Khojpur, Saptari",26.66170738,86.61788457,VDC,26.6617073845841 - 86.6178845695374VDC
Lalitpur,Khokana,"Khokana, Lalitpur",27.64278576,85.29598569,VDC,27.6427857628361 - 85.2959856893719VDC
Taplejung,Khokling,"Khokling, Taplejung",27.40070068,87.65376763,VDC,27.4007006807112 - 87.6537676301391VDC
Saptari,Khoksarparbaha,"Khoksarparbaha, Saptari",26.66245303,86.71742777,VDC,26.6624530265208 - 86.7174277680909VDC
Dhankuta,Khoku,"Khoku, Dhankuta",26.98773932,87.21017281,VDC,26.9877393214191 - 87.210172814613VDC
Rukum,Kholagaun,"Kholagaun, Rukum",28.62647389,82.28694765,VDC,28.6264738878667 - 82.2869476536994VDC
Sindhuli,Kholagaun,"Kholagaun, Sindhuli",27.19714043,86.25307925,VDC,27.197140431984 - 86.2530792519925VDC
Nuwakot,KholegaunKhanigau,"KholegaunKhanigau, Nuwakot",27.91419943,85.20365036,VDC,27.9141994278057 - 85.2036503628735VDC
Dolakha,Khopachagu,"Khopachagu, Dolakha",27.80558425,86.09649445,VDC,27.8055842523554 - 86.0964944452792VDC
Bara,Khopawa,"Khopawa, Bara",27.00700174,85.1313231,VDC,27.007001738118 - 85.1313230950108VDC
Mahottari,Khopi,"Khopi, Mahottari",26.8373682,85.77586841,VDC,26.837368197512 - 85.7758684124855VDC
Gorkha,Khoplang,"Khoplang, Gorkha",28.02393307,84.55214572,VDC,28.0239330661611 - 84.552145720656VDC
Sarlahi,Khoriya,"Khoriya, Sarlahi",26.88881749,85.51967827,VDC,26.8888174911463 - 85.5196782703908VDC
Khotang,,Khotang,27.14685,86.79661,District,27.1468476355163 - 86.7966066256747District
Khotang,Khotangbazar,"Khotangbazar, Khotang",27.0281904,86.83815963,VDC,27.0281903964867 - 86.838159625013VDC
Rupandehi,Khudabagar,"Khudabagar, Rupandehi",27.50732748,83.31295096,VDC,27.5073274776636 - 83.3129509586394VDC
Lamjung,Khudi,"Khudi, Lamjung",28.36034185,84.32087245,VDC,28.3603418532823 - 84.3208724466137VDC
Jhapa,Khudunabari,"Khudunabari, Jhapa",26.73036858,87.98073162,VDC,26.7303685795913 - 87.980731619395VDC
Rolpa,Khumel,"Khumel, Rolpa",28.26409191,82.67163676,VDC,28.2640919066161 - 82.6716367562238VDC
Solukhumbu,Khumjung,"Khumjung, Solukhumbu",27.94303092,86.81156506,VDC,27.9430309160259 - 86.811565062603VDC
Pyuthan,Khung,"Khung, Pyuthan",28.19561712,83.01550196,VDC,28.1956171220931 - 83.0155019627123VDC
Baglung,Khunga,"Khunga, Baglung",28.33138609,83.1044819,VDC,28.3313860914059 - 83.1044819004954VDC
Rolpa,Khungri,"Khungri, Rolpa",28.22103108,82.6683435,VDC,28.22103108477 - 82.6683435043366VDC
Kapilbastu,Khurhuriya,"Khurhuriya, Kapilbastu",27.59991135,82.77602663,VDC,27.5999113514742 - 82.776026627366VDC
Parbat,Khurkot,"Khurkot, Parbat",28.26179284,83.66284344,VDC,28.2617928439778 - 83.6628434374498VDC
Sarlahi,Khutauna,"Khutauna, Sarlahi",26.83960512,85.5303658,VDC,26.8396051233222 - 85.5303658048173VDC
Mahottari,Khuttapiparadhi,"Khuttapiparadhi, Mahottari",26.76236905,85.85614919,VDC,26.7623690460426 - 85.85614919434VDC
Bara,Khutwajabdi,"Khutwajabdi, Bara",27.04130127,84.93503286,VDC,27.0413012672075 - 84.9350328551667VDC
Dhankuta,Khuwafok,"Khuwafok, Dhankuta",26.92504326,87.3871385,VDC,26.9250432619058 - 87.3871385009302VDC
Palpa,Khyaha,"Khyaha, Palpa",27.91929465,83.42920896,VDC,27.9192946477067 - 83.4292089639412VDC
Syangja,Kichnas,"Kichnas, Syangja",28.02324956,83.93170949,VDC,28.0232495610524 - 83.9317094924689VDC
Tanahu,Kihun,"Kihun, Tanahu",27.93905416,83.99365991,VDC,27.93905415903 - 83.9936599100455VDC
Mugu,Kimari,"Kimari, Mugu",29.52677439,82.46111718,VDC,29.5267743896397 - 82.4611171827538VDC
Nuwakot,Kintang,"Kintang, Nuwakot",28.02679136,85.04868111,VDC,28.0267913602519 - 85.0486811136899VDC
Dhading,Kiranchok,"Kiranchok, Dhading",27.73512109,84.95323895,VDC,27.7351210893345 - 84.9532389457885VDC
Kathmandu,KirtipurN.P.,"KirtipurN.P., Kathmandu",27.66795118,85.27622618,VDC,27.6679511782007 - 85.2762261780486VDC
Mahottari,KisanNagar,"KisanNagar, Mahottari",26.93921046,85.89367984,VDC,26.9392104587036 - 85.8936798384888VDC
Sarlahi,Kisanpur,"Kisanpur, Sarlahi",26.94902808,85.58119373,VDC,26.9490280775372 - 85.581193730171VDC
Bihar,Kishanganj,"Kishanganj, Bihar",26.07783,87.93724,City,26.07783 - 87.93724City
Sindhupalchok,Kiwool,"Kiwool, Sindhupalchok",27.92992005,85.58206365,VDC,27.9299200453051 - 85.5820636457638VDC
Saptari,Ko.Madhepura,"Ko.Madhepura, Saptari",26.50114582,86.80802326,VDC,26.501145820875 - 86.8080232634035VDC
Saptari,Kochabakhari,"Kochabakhari, Saptari",26.46616279,86.71823555,VDC,26.4661627866767 - 86.7182355468556VDC
Pyuthan,Kochiwang,"Kochiwang, Pyuthan",28.08774759,82.65100733,VDC,28.0877475885795 - 82.6510073293076VDC
Sarlahi,Kodena,"Kodena, Sarlahi",26.8628443,85.51203544,VDC,26.8628442970169 - 85.5120354405393VDC
Makwanpur,Kogate,"Kogate, Makwanpur",27.52777049,85.19824446,VDC,27.5277704940956 - 85.1982444588322VDC
Jhapa,Kohabara,"Kohabara, Jhapa",26.53134432,87.6645173,VDC,26.5313443193125 - 87.6645173013936VDC
Banke,Kohalpur,"Kohalpur, Banke",28.21761356,81.74586015,VDC,28.2176135592266 - 81.7458601549459VDC
Dang,Koilabas,"Koilabas, Dang",27.70877507,82.54170865,VDC,27.7087750742367 - 82.5417086487487VDC
Saptari,Koiladi,"Koiladi, Saptari",26.48113776,86.81411267,VDC,26.4811377622394 - 86.8141126725534VDC
Bajhang,Koiralakot,"Koiralakot, Bajhang",29.45376362,81.05899966,VDC,29.4537636166682 - 81.0589996575618VDC
Rukum,Kol,"Kol, Rukum",28.60503668,82.79491622,VDC,28.6050366821857 - 82.7949162230965VDC
Kavrepalanchok,KolatiBhumlu,"KolatiBhumlu, Kavrepalanchok",27.59195784,85.74262521,VDC,27.5919578374824 - 85.7426252094729VDC
Ilam,Kolbung,"Kolbung, Ilam",26.79716567,88.05802983,VDC,26.7971656697566 - 88.0580298335027VDC
Palpa,Koldada,"Koldada, Palpa",27.76643805,83.55397971,VDC,27.7664380506771 - 83.5539797146873VDC
Bara,Kolhabi,"Kolhabi, Bara",27.06926284,85.17935486,VDC,27.0692628398349 - 85.1793548631018VDC
Nawalparasi,Kolhuwa,"Kolhuwa, Nawalparasi",27.58617911,84.05772298,VDC,27.5861791124727 - 84.0577229797762VDC
Mahottari,KolhuwaBagaicha,"KolhuwaBagaicha, Mahottari",26.69339717,85.78301415,VDC,26.6933971668951 - 85.7830141477125VDC
West Bengal,Kolkata,"Kolkata, West Bengal",22.5667,88.3667,City,22.5667 - 88.3667City
Lamjung,Kolki,"Kolki, Lamjung",28.14907664,84.56444881,VDC,28.1490766378755 - 84.5644488126121VDC
Bajura,Kolti,"Kolti, Bajura",29.5767324,81.6109611,VDC,29.5767323994006 - 81.6109611012259VDC
Kapilbastu,Kopawa,"Kopawa, Kapilbastu",27.65558595,83.12703757,VDC,27.6555859494166 - 83.1270375690815VDC
Chitawan,Korak,"Korak, Chitawan",27.65726364,84.686237,VDC,27.6572636437743 - 84.6862369956112VDC
Salyan,Korbangjhimpe,"Korbangjhimpe, Salyan",28.34095516,82.31292085,VDC,28.3409551629273 - 82.3129208478288VDC
Rolpa,Korchawang,"Korchawang, Rolpa",28.36214382,82.54574754,VDC,28.362143821296 - 82.5457475425727VDC
Jhapa,Korobari,"Korobari, Jhapa",26.44832952,87.76865863,VDC,26.4483295170233 - 87.7686586252235VDC
Jajarkot,Kortrang,"Kortrang, Jajarkot",28.86128896,81.96924205,VDC,28.8612889611085 - 81.9692420518245VDC
Kavrepalanchok,Koshidekha,"Koshidekha, Kavrepalanchok",27.59375981,85.71056261,VDC,27.5937598054961 - 85.7105626061936VDC
Bhojpur,Kota,"Kota, Bhojpur",27.15824278,86.98890357,VDC,27.158242777618 - 86.9889035698885VDC
Tanahu,Kota,"Kota, Tanahu",27.78632184,84.34783983,VDC,27.7863218356566 - 84.3478398299921VDC
Nawalparasi,Kotathar,"Kotathar, Nawalparasi",27.80210459,84.26985811,VDC,27.802104589984 - 84.2698581107758VDC
Kailali,KotaTulsipur,"KotaTulsipur, Kailali",28.65294418,81.02264961,VDC,28.6529441766206 - 81.0226496131462VDC
Kalikot,Kotbada,"Kotbada, Kalikot",29.15836514,81.57492174,VDC,29.1583651360672 - 81.5749217409507VDC
Salyan,Kotbara,"Kotbara, Salyan",28.47827755,82.3529991,VDC,28.4782775529417 - 82.352999101928VDC
Bajhang,Kotbhairab,"Kotbhairab, Bajhang",29.44941404,81.0300439,VDC,29.449414038704 - 81.0300438956855VDC
Mugu,Kotdanda,"Kotdanda, Mugu",29.54013381,81.85354328,VDC,29.5401338076728 - 81.8535432779753VDC
Tanahu,Kotdarbar,"Kotdarbar, Tanahu",27.91830046,84.18957733,VDC,27.9183004584577 - 84.1895773289212VDC
Bajhang,Kotdewal,"Kotdewal, Bajhang",29.52335686,81.26342982,VDC,29.5233568640963 - 81.2634298218819VDC
